,Customer_id,Customer_name,Region_name
1934,2952,"ООО ""Хопер-Агропродукт"" Тихорецкий район 2354006927",Краснодарский край
1935,2954,ИП Маслов Виктор Петрович глава К(Ф)Х Тихорецкий район 235400680330,Краснодарский край
1936,2956,"КФХ ""Кудря"""" Тихорецкий район 2354003250",Краснодарский край
1937,2960,"ООО ""Преображенье"" Тихорецкий район 2354008498",Краснодарский край
1938,2962,"ООО ""Зори Кубани"" Тихорецкий район 2354007159",Краснодарский край
1939,2968,"ООО ""Кубаньзернопродукт"" Павловский район 2346009650",Краснодарский край
1940,2974,"ИП ""Малыхин Владимир Иванович глава крестьянского (фермерского) хозяйства"" Тихорецкий район 235401013307",Краснодарский край
1941,2976,ИП Бессчастный Николай Николаевич Глава К(Ф)Х Ленинградский район 234103963478,Краснодарский край
1942,2978,ИП Манукян Ольга Евгеньевна Глава К(Ф)Х Тихорецкий район 235401475284,Краснодарский край
1943,2979,ИП Сидоренко Александр Николаевич Тихорецкий 235401144109,Краснодарский край
1944,2988,"ООО ""Агросектор"" городской округ Город Краснодар 2310074013",Краснодарский край
1945,2990,ИП Попушаев Виктор Антонович Тихорецкий район 235401036583,Краснодарский край
1946,2998,ИП Пряхин Виктор Викторович Глава К(Ф)Х Тихорецкий район 235401631670,Краснодарский край
1947,3006,"ООО ""Агрофирма ""Абинская"" Абинский район 2323030743",Краснодарский край
1948,3007,"ОАО ""Ленинградское ДРСУ"" Ленинградский район 2341012218",Краснодарский край
1949,3010,"ООО ""Виктория""Ленинградский Ленинградский район 2341002019",Краснодарский край
1950,3014,"КФХ ""Сириус"" Ленинградский район 2341004030",Краснодарский край
1951,3015,"ООО ""Садовод"" Тимашевский 2369003630",Краснодарский край
1952,3016,ООО КАН Кущёвский район 2340015671,Краснодарский край
1953,3017,"ООО ""Заря""Каменский городской округ Каменск-Шахтинский 6167125576",Ростовская область
1954,3018,ИП Пекарский Евгений Валентинович Красногвардейский район 910500020983,Республика Крым
1955,3020,"ИП ""Митченко Василий Александрович глава крестьянского (фермерского) хозяйства "" Кущёвский район 614103056485",Краснодарский край
1956,3021,"ООО ""ТРИА РУССЛАНД"" городской округ Симферополь 9102001722",Республика Крым
1957,3022,"ООО ""Экспланада"" Кущёвский район 2340012254",Краснодарский край
1958,3023,ИП Глава К(Ф)Х Кулик Владимир Владимирович Тимашевский район 235300795337,Краснодарский край
1959,3024,Индивидуальный предприниматель Глава КФХ Дзюба Елена Эдуардовна Кущёвский район 234002080268,Краснодарский край
1960,3025,ИП глава КФХ Козаченко Петр Сергеевич Тимашевский район 235306140432,Краснодарский край
1961,3026,ИП Ващенко Юрий Владимирович Тимашевский 235304354397,Краснодарский край
1962,3027,ИП Подкопаев Александр Никитович глава КФХ Тихорецкий район 232101784617,Краснодарский край
1963,3028,ИП Селина Наталья Александровна глава К(Ф)Х Тихорецкий район 235400873892,Краснодарский край
1964,3029,ИП Ворначев Игорь Николаевич глава К(Ф)Х Тихорецкий район 235406936796,Краснодарский край
1965,3030,ИП Глава КФХ Лемеш Наталья Васильевна Тихорецкий район 235400483589,Краснодарский край
1966,3031,ИП Квасникова Светлана Федоровна глава К(Ф)Х Тихорецкий район 235400014629,Краснодарский край
1967,3032,ИП Акулов Вячеслав Владимирович глава К(Ф)Х Тихорецкий район 235400013103,Краснодарский край
1968,3033,"ООО ""Новорождественское"" Тихорецкий район 2354008628",
1969,3035,"ООО ""Передовик"" Тихорецкий район 2354008554",Краснодарский край
1970,3036,ИП Володин Алексей Александрович глава К(Ф)Х Тихорецкий район 235400207476,Краснодарский край
1971,3037,ИП Дружко Петр Николаевич глава К(Ф)Х Тимашевский район 235300465385,Краснодарский край
1972,3038,ИП Сергеев Сергей Анатольевич глава К(Ф)Х Тихорецкий район 235404563718,Краснодарский край
1973,3039,ИП Ревенко Игорь Сергеевич глава К(Ф)Х Тихорецкий район 235400166068,Краснодарский край
1974,3040,"СПК (колхоз) ""Новый путь""  2327006445",
1975,3041,ИП Батищев Василий Васильевич Тихорецкий 235400494189,Краснодарский край
1976,3042,ИП Авраменко Петр Алексеевич Глава К(Ф)Х Тихорецкий район 235400130270,Краснодарский край
1977,3045,КХ Малашенко Вера Александровна Тихорецкий район 2354001534,Краснодарский край
1978,3046,"ООО ""Агрофирма ""Зеленая Роща"" Миллеровский район 6149011181",Ростовская область
1979,3047,КХ Богданец Н.Н. Тихорецкий 2354002961,Краснодарский край
1980,3048,"ООО ""Агрофирма ""Комсомолец"" городской округ Ейск 2635821660",Краснодарский край
1981,3049,"ООО АФ ""Возрождение"" Приморско-Ахтарский район 2347010150",Краснодарский край
1982,3050,ИП Жорник Зоя Николаевна глава К(Ф)Х Тихорецкий район 235400335911,Краснодарский край
1983,3051,"ООО ""Вторая пятилетка"" Ленинградский район 2341012881",Краснодарский край
1984,3052,ИП глава К(Ф)Х Хрыкин Виктор Владимирович Тихорецкий район 235400266753,Краснодарский край
1985,3053,ИП Кундрюков Дмитрий Александрович Тихорецкий район 235401121091,Краснодарский край
1986,3054,"ЗАО ""Кубаньоптпродторг"" городской округ Город Краснодар 2312018180",Краснодарский край
1987,3055,ИП Вожжов Александр Васильевич глава К(Ф)Х Тихорецкий район 232100322793,Краснодарский край
1988,3056,"ООО ""Победа""Багаевский Багаевский район 6103016613",Ростовская область
1989,3057,ООО Новая Победа Кущёвский 2340016266,Краснодарский край
1990,3058,ИП Глава КФХ Кирияненко Сергей Николаевич Тимашевский район 235306849719,Краснодарский край
1991,3059,ИП Прокопенко Евгений Иванович Брюховецкий район 233607178355,Краснодарский край
1992,3060,"ООО ""Джумайловское"" Калининский 2333010351",Краснодарский край
1993,3061,ИП Глава КФХ Коломоец С.Д. Староминский район 235000142640,Краснодарский край
1994,3062,ООО Скиф Староминский 2350006404,Краснодарский край
1995,3063,"Крестьянское (фермерское) хозяйство ""Онищенко"" Тимашевский 2353005695",Краснодарский край
1996,3064,"ООО ""Калина "" городской округ Город Краснодар 2312207300",Краснодарский край
1997,3066,"ООО ОПХ "" Слава Кубани "" Кущёвский район 2340015865",Краснодарский край
1998,3067,ИП Глава КФХ Сайко Сергей Владимирович Кущёвский район 234000056750,Краснодарский край
1999,3068,ИП глава КФХ Шевченко Алексей Николаевич Тимашевский район 235300734503,Краснодарский край
2000,3069,"ООО ""Земля"" Калининский район 2333010190",Краснодарский край
2001,3071,"ООО ""Усть-Донецкий Агропромышленный комплекс"" Усть-Донецкий район 2312159872",Ростовская область
2002,3072,ИП Сокольский Владимир Алексеевич глава К(Ф)Х Тихорецкий район 235404481092,Краснодарский край
2003,3073,ИП Солдатова Валентина Васильевна Тимашевский 235301979601,Краснодарский край
2004,3074,"ООО ""Плодородие""  2354007649",
2005,3075,"ООО ""Сельскохозяйственная компания ""Октябрь"" Калининский район 2333012101",Краснодарский край
2006,3076,ИП Казаку Василий Федорович Глава К(Ф)Х Тихорецк Тихорецкий район 232104514707,Краснодарский край
2007,3078,"ООО ""Кубанский молочно-товарный комплекс""  2309134483",Краснодарский край
2008,3079,ИП Быкова Ольга Константиновна глава К(Ф)Х Тихорецкий район 235400490709,Краснодарский край
2009,3080,ИП Глава КФХ Бондаренко Яна Владимировна Тихорецкий район 235405148023,Краснодарский край
2010,3081,ИП Сеин Геннадий Анатольевич глава К(Ф)Х Тихорецкий район 235400153608,Краснодарский край
2011,3082,Дмитриевское СХПООО Кавказский район 2332017604,Краснодарский край
2012,3083,"АО ""Ленинградское"" Ленинградский район 2341015096",Краснодарский край
2013,3084,ИП Бейманов Алексей Владимирович Глава К(Ф)Х Тихорецкий район 232101772996,Краснодарский край
2014,3086,"ООО ""Крыловское"" Ленинградский район 2341011775",Краснодарский край
2015,3087,"ООО ""Екатерина"" Кущёвский район 2340000717",Краснодарский край
2016,3088,"КФХ ""Эверест"" Тихорецкий район 2354001446",Краснодарский край
2017,3089,ИП Попов Сергей Иванович глава К(Ф)Х Тихорецкий район 235400094864,Краснодарский край
2018,3091,ИП Глава К(Ф)Х Боброва Елена Петровна Тихорецкий район 235401171215,Краснодарский край
2019,3092,ИП глава К(Ф)Х Оноприенко Александр Николаевич Тихорецкий район 235404952432,Краснодарский край
2020,3093,ИП Глава КФХ Аулов Николай Георгиевич Тихорецкий район 235400187558,Краснодарский край
2021,3094,ИП глава КФХ  Гончаров Виктор Николаевич Тихорецкий район 235400394272,Краснодарский край
2022,3095,ИП Петров Андрей Васильевич глава К(Ф)Х Тихорецкий район 235404983328,Краснодарский край
2023,3096,ИП Фридрик Михаил Михайлович глава К(Ф)Х Тихорецкий район 232104566550,Краснодарский край
2024,3097,ИП Подофеденко Виктор Николаевич глава К(Ф)Х Тихорецкий район 235404594530,
2025,3098,ИП Гаврилец Виктор Сергеевич глава крестьянского (фермерского) хозяйства Тихорецкий район 232100660601,Краснодарский край
2026,3099,ИП Мартынова Татьяна Ивановна Глава К(Ф)Х Тихорецкий район 235401609450,Краснодарский край
2027,3100,"ООО ""Смена"" Тихорецкий район 2354008610",Краснодарский край
2028,3101,КоломейцевоСП ООО Кавказский район 2364000402,Краснодарский край
2029,3102,ИП Иващенко Анатолий Андреевич глава К(Ф)Х Тихорецкий район 235406536124,Краснодарский край
2030,3103,"КХ ""Шипитый А. И."" Тихорецкий 2354000065",Краснодарский край
2031,3104,ИП Бабич Виктор Иванович глава К(Ф)Х Тихорецкий район 235400270125,Краснодарский край
2032,3105,ИП Ильясова Альфия Тимуровна глава К(Ф)Х Тихорецкий район 232101187836,Краснодарский край
2033,3109,ИП Драный Анатолий Иванович глава К(Ф)Х Тимашевский район 235302331683,Краснодарский край
2034,3110,ИП Абрамов Алексей Алексеевич Глава К(Ф)Х Кущёвский район 234003842222,Краснодарский край
2035,3112,"АО Сельскохозяйственная компания ""Север Кубани"" Кущёвский район 2371001647",Краснодарский край
2036,3113,ИП глава К(Ф)Х Микаелян Гамлет Юрьевич Тихорецкий район 235400243964,Краснодарский край
2037,3114,Индивидуальный предприниматель Глава крестьянского (фермерского) хозяйства Приходько Александр Николаевич  235000192232,
2038,3115,ИП Еременко Виктор Викторович глава К(Ф)Х Тихорецкий район 235404988301,Краснодарский край
2039,3118,"ООО ""Элеватор Порошинский"" Тихорецкий район 2354007688",Краснодарский край
2040,3119,"АО агрофирма ""КАЛИТВА"" Чертковский район 6138013268",Ростовская область
2041,3121,"ООО Золотой Колосок"""" Тихорецкий район 2354008258",Краснодарский край
2042,3122,"КФХ ""Теплый стан"" Ленинградский район 2341002900",Краснодарский край
2043,3124,"КФХ ""Диана"" Кущёвский район 2340001710",Краснодарский край
2044,3125,ИП Глава КФХ Мирошниченко Геннадий Николаевич Тихорецкий район 232100065754,Краснодарский край
2045,3126,Индивидуальный предприниматель глава крестьянского (фермерского) хозяйства Вакуленко Юрий Николаевич Кущёвский район 234000188509,Краснодарский край
2046,3127,ИП Сергеев Сергей Михайловича глава К(Ф)Х Тихорецкий район 235400217650,Краснодарский край
2047,3128,ИП Глава КФХ Калина Раиса Савельевна Приморско-Ахтарский район 234700081409,Краснодарский край
2048,3129,ИП Глава КФХ Матросов Сергей Иванович Кущёвский район 234003985140,Краснодарский край
2049,3130,"ЗАО СХНПП ""Кущевское"" Кущёвский 2371001943",Краснодарский край
2050,3131,ИП Сутормин Сергей Анатольевич Тимашевский 235307658925,Краснодарский край
2051,3132,"ООО ""Велес"" Кущёвский район 2371000756",Краснодарский край
2052,3134,"ООО ""Агрофирма ""Мингрельская"" Абинский район 2310140629",Краснодарский край
2053,3135,ИП Смагин Юрий Юрьевич глава К(Ф)Х Тимашевский район 235300761948,Краснодарский край
2054,3136,ИП Дрыга Николай Васильевич глава К(Ф)Х Тихорецкий район 232102099910,Краснодарский край
2055,3137,ИП Глава КФХ Володин Юрий Петрович Выселковский район 232803063969,Краснодарский край
2056,3139,ИП Карпов Андрей Михайлович глава К(Ф)Х Тихорецкий район 235404517750,Краснодарский край
2057,3140,ИП Глава КФХ Тучков Сергей Анатольевич Новопокровский район 234400076158,Краснодарский край
2058,3141,ИП Сергиенко Владимир Леонидович глава К(Ф)Х Кавказский район 233200073630,Краснодарский край
2059,3142,"ООО ""Кубанские Консервы"" Тимашевский 2337028462",Краснодарский край
2060,3143,КХ Карина Кущёвский район 2340002552,Краснодарский край
2061,3145,ИП Глава КФХ Вареницин Владимир Владимирович Тихорецкий район 235404699028,Краснодарский край
2062,3146,ИП Иванов Леонид Николаевич Глава К(Ф)Х Тихорецкий район 234404412442,Краснодарский край
2063,3147,ИП Дроботов Николай Викторович глава крестьянского (фермерского) хозяйства Тихорецкий район 235400204193,Краснодарский край
2064,3148,ИП Авраменко Евгения Анатольевна глава К(Ф)Х Тихорецкий район 235400219104,Краснодарский край
2065,3149,КХ Карпова Михаила Яковлевича Тихорецкий район 2354001541,Краснодарский край
2066,3150,ИП Абраменков Александр Андреевич глава К(Ф)Х Тихорецкий район 232105737907,Краснодарский край
2067,3152,ИП Завалкин Виктор Николаевич глава КФХ Тимашевский район 235303663120,Краснодарский край
2068,3153,ИП Михайлов Алексей Генадьевич глава К(Ф)Х Тихорецкий район 235401390376,Краснодарский край
2069,3154,Индивидуальный предприниматель Глава К(Ф)Х Угроватых Николай Николаевич Тихорецкий район 235406637620,Краснодарский край
2070,3155,"Общество с ограниченной ответственностью ""АЛМА"" городской округ Город Краснодар 2312228692",Краснодарский край
2071,3157,ИП Шило Сергей Викторович глава К(Ф)Х Тихорецкий район 235400122889,Краснодарский край
2072,3158,ИП Секунов Сергей Иванович глава К(Ф)Х Тихорецкий район 235400575857,Краснодарский край
2073,3160,ИП Глава КФХ Гурин Александр Николаевич Тихорецкий район 235404314800,Краснодарский край
2074,3162,ИП Грищенко Владимир Александрович Тимашевский 235305602148,Краснодарский край
2075,3163,ИП Глава КФХ Личманова Лидия Анисимовна Тихорецкий район 235400137719,Краснодарский край
2076,3165,ИП Гринев Николай Иванович глава крестьянского (фермерского) хозяйства Тихорецкий район 235401144807,Краснодарский край
2077,3166,Кристалл СПК Кавказский район 2332015357,Краснодарский край
2078,3167,ИП Хильчук Алексей Александрович  Глава К(Ф)Х Тихорецкий район 235400916994,Краснодарский край
2079,3168,ИП Клименко Владимир Васильевич глава крестьянского (фермерского) хозяйства Тихорецкий район 235404691300,Краснодарский край
2080,3169,ИП Глава КФХ Рукинов Анатолий Алексеевич Тихорецкий район 235400652406,Краснодарский край
2081,3170,ИП Глава К(Ф)Х Змихновский Евгений  Павлович Тихорецкий район 235400852300,Краснодарский край
2082,3172,ИП Коломийцев Виктор Егорович Тихорецкий район 235400222474,Краснодарский край
2083,3173,ИП Пантелеев Алексей Николаевич глава К(Ф)Х Тихорецкий район 235400268373,Краснодарский край
2084,3174,ООО АгроТемп Ленинградский район 2341014991,Краснодарский край
2085,3175,"Крестьянское (фермерское) хозяйство ""Икогения"" Нижнегорский район 9105005098",Республика Крым
2086,3176,ИП Мясищев Алексей Владимирович глава К(Ф)Х Тихорецкий район 235400242760,Краснодарский край
2087,3177,ИП Мухин Вячеслав Анатольевич глава К(Ф)Х Тихорецкий район 232101772107,Краснодарский край
2088,3178,Рос-Зерно-Транс ООО Кавказский район 2313018962,Краснодарский край
2089,3180,"ЗАО ""Кущевское"" Кущёвский район 2340014879",Краснодарский край
2090,3181,ИП Кушниров Павел Владимирович глава К(Ф)Х Тихорецкий район 235400167583,Краснодарский край
2091,3182,ИП Тихоненко Сергей Викторович Тихорецкий район 235406632580,Краснодарский край
2092,3183,"ООО ""Земля Кубани"" Калининский район 2333012976",Краснодарский край
2093,3184,ИП Чайка Александр Дмитриевич Тимашевский 235305036252,Краснодарский край
2094,3186,"ООО ""СК""Советская Кубань"" Калининский район 2333012616",Краснодарский край
2095,3187,"ООО ""Агрофирма ""Хуторок"" Тимашевский район 2623025984",Краснодарский край
2096,3188,"ООО ""ИмпортСервис"" Кущёвский район 2371000499",Краснодарский край
2097,3190,"ООО ""Агрофирма ""Дядьковская"" Кореновский район 2323030013",Краснодарский край
2098,3191,"ООО ""Кавказ"" Выселковский Выселковский район 2362000728",Краснодарский край
2099,3192,ИП Селин Анатолий Николаевич глава К(Ф)Х Тихорецкий район 235400252302,Краснодарский край
2100,3193,ИП Казенов Игорь Викторович Ленинградский район 234104160963,Краснодарский край
2101,3194,ИП Глава КФХ Чайка Наталия Викторовна Выселковский район 232802534728,Краснодарский край
2102,3195,"ООО ""Согласие"" Тихорецкий Тихорецкий район 2360001892",Краснодарский край
2103,3196,ИП Соцкий Дмитрий Анатольевич Глава К(Ф)Х Кавказский район 233200079270,Краснодарский край
2104,3197,"ООО ""Краснодарье"" Калининский район 2333010400",Краснодарский край
2105,3198,ИП Аксенов Александр Александрович глава К(Ф)Х Тихорецкий район 235400032378,Краснодарский край
2106,3199,"КХ ""Ермак"" Тихорецкий район 2354002930",Краснодарский край
2107,3200,"Товарищество на вере ""Марьянское"" и компания"" Красноармейский район 2336019352",Краснодарский край
2108,3201,ИП Гавриленко Владимир Дмитриевич глава К(Ф)Х Тихорецкий район 235400140775,Краснодарский край
2109,3202,ИП Шакун Евгений Андреевич глава К(Ф)Х Кущёвский район 234000357436,Краснодарский край
2110,3203,"КФХ ""Должиково"" Кавказский район 2332006070",Краснодарский край
2111,3204,ИП Безуглов Вячеслав Викторович глава крестьянского (фермерского) хозяйства Тихорецкий район 232101634266,Краснодарский край
2112,3205,"КХ ""Юна"" Кущёвский 2340004221",Краснодарский край
2113,3207,"Общество с ограниченной ответственностью ""ТЕХНО-ДЕЛЬТА"" городской округ Город Краснодар 2312210222",Краснодарский край
2114,3209,ИП глава КФХ Лысенко Олег Иванович Кущёвский район 234001045172,Краснодарский край
2115,3210,ИП Глава КФХ Акулов Олег Валерьевич Тихорецкий район 232101907266,Краснодарский край
2116,3211,ИП Глава КФХ Курганов Виктор Владимирович Тихорецкий район 235400890802,Краснодарский край
2117,3212,ИП Смольникова Светлана Борисовна Кущёвский 234003607437,Краснодарский край
2118,3213,"ООО ""Родник"" (ст. Ленинградская) 2341011334",Краснодарский край
2119,3215,"ООО Агрофирма ""Терра"" Кущёвский 2340014075",Краснодарский край
2120,3216,ИП Самарчук Виктор Иванович глава К(Ф)Х Тихорецкий район 235400147361,Краснодарский край
2121,3217,ИП Глава КФХ  Хохлов Андрей Анатольевич Приморско-Ахтарский район 234703920331,Краснодарский край
2122,3218,"ООО ""Юпитер"" Кущёвский район 2340016890",Краснодарский край
2123,3219,ИП Попов Андрей Николаевич глава крестьянского (фермерского) хозяйства Тихорецкий район 235400176179,Краснодарский край
2124,3220,"Крестьянское хозяйство""Пахарь"" Кущёвский район 2340004020",Краснодарский край
2125,3221,ИП Глава КФХ Лосев Петр Александрович Тимашевский район 235303008806,Краснодарский край
2126,3222,Индивидуальный предприниматель Шишкин Борис Николаевич Приморско-Ахтарский район 234700230435,Краснодарский край
2127,3223,"КФХ ""Резерв""  2328002852",
2128,3224,"ЗАО ""Агрохимия"" Павловский 2346010824",Краснодарский край
2129,3225,ИП Алферов Виктор Николаевич глава К(Ф)Х Тихорецкий район 235404987668,Краснодарский край
2130,3226,"ООО ""Юг Агротехника"" Ленинградский район 2341014832",Краснодарский край
2131,3227,"ООО ""ТОРГОВЫЙ ДОМ ""АВЕРС"" (Он же Агросоюз) Староминский район 2350009420",Краснодарский край
2132,3228,ЛотосООО Кавказский район 2332016230,Краснодарский край
2133,3229,"ООО ""Заря""2351009133 Тбилисский район 2351009133",Краснодарский край
2134,3231,"СПК ""Умань-200"" Ленинградский район 2341008613",Краснодарский край
2135,3232,Индивидуальный предприниматель глава КФХ Литвиненко Михаил Викторович Тимашевский район 235306846041,Краснодарский край
2136,3234,"ООО ""Кубаньагро-Приазовье"" Калининский район 2333009275",Краснодарский край
2137,3235,"ООО ""ГРУППА КОМПАНИЙ ""КУБАНЬТЕХНОПАРК"" городской округ Город Краснодар 2311162270",Краснодарский край
2138,3236,ИП Васько Александр Васильевич Кущёвский район 234000991699,Краснодарский край
2139,3238,ИП Колесников Николай Григорьевич глава К(Ф)Х  2354001615,
2140,3240,"ООО ""Агроглобус"" Тимашевский 2369001978",Краснодарский край
2141,3241,"КФХ ""Скрябин"" Выселковский район 2328005934",Краснодарский край
2142,3242,ИП Ланко Юрий Григорьевич глава К(Ф)Х Староминский район 235000011454,Краснодарский край
2143,3243,ИП Федоренко Геннадий Михайлович глава К(Ф)Х Тихорецкий район 235400501492,Краснодарский край
2144,3244,ИП Сасин Андрей Александрович Тимашевский район 235305928260,Краснодарский край
2145,3245,ИП Рец Радимир Николаевич Глава К(Ф)Х Кущёвский район 234000167971,Краснодарский край
2146,3246,ИП Личманов Анатолий Петрович глава КФХ Тихорецкий район 235400298201,Краснодарский край
2147,3248,ИП Глава КФХ  Калашник Анатолий Иванович Кущёвский район 234000319409,Краснодарский край
2148,3249,Елизаров Александр Иванович ИП глава КФХ Кавказский район 233200262532,Краснодарский край
2149,3250,ИП глава К(Ф)Х Ковчун Алексей Алексеевич Кущёвский район 234000940013,Краснодарский край
2150,3251,"ООО ""Агро-Сервис"" Тимашевский район 2369001382",Краснодарский край
2151,3252,"АО ""Белое"" Ленинградский район 2341013807",Краснодарский край
2152,3254,Индивидуальный предприниматель Овсийчук Ольга Васильевна городской округ Астрахань 773409486004,Астраханская область
2153,3255,ИП Глава К(Ф)Х Крошка Василий Алексеевич Кущёвский район 234000100335,Краснодарский край
2154,3256,ИП Глава КФХ Коваленко Василий Владимирович Тихорецкий район 232105496916,Краснодарский край
2155,3257,ИП Митченко Александр Васильевич Кущёвский район 234003306503,Краснодарский край
2156,3258,"КФХ ""Росток"" Ленинградский район 2341000798",Краснодарский край
2157,3259,"Крестьянское (фермерское) хозяйство ""Хлебороб"" Раздольненский район 9106007059",Республика Крым
2158,3260,ИП Глава КФХ Сарычев Павел Викторович Тихорецкий район 235407190207,Краснодарский край
2159,3261,"ООО ""АБА"" (Торгующая организация (земли нет)) Староминский район 2350009331",Краснодарский край
2160,3262,"КФХ ""Назарова Л.А."" Тимашевский район 2353005293",Краснодарский край
2161,3263,ИП Глава КФХ Максимов Максим Васильевич Тихорецкий район 236003097204,Краснодарский край
2162,3264,"ООО ""Технопроект"" городской округ Симферополь 9102027103",Республика Крым
2163,3265,ИП глава К(Ф)Х Шатохин Дмитрий Станиславович Тимашевский район 233300517495,Краснодарский край
2164,3266,ИП глава К(Ф)Х Рудиков Валерий Николаевич Кущёвский район 234001534198,Краснодарский край
2165,3267,ИП Аксенова Наталья Григорьевна Глава К(Ф)Х Тихорецкий район 235404863510,Краснодарский край
2166,3268,"СПК ""имени Чапаева"" Староминский район 2350007060",Краснодарский край
2167,3269,"МУ ""ПЭС"" Первомайского сельского поселения Кущевского района Кущёвский район 2340020738",Краснодарский край
2168,3270,"ООО ""Агрофирма Успех"" Кущёвский район 2340019066",Краснодарский край
2169,3272,ИП Глава КФХ Приходько Владимир Николаевич Староминский район 235000192095,Краснодарский край
2170,3274,ИП глава К(Ф)Х Карпенков Василий Николаевич Ленинградский район 234102529878,Краснодарский край
2171,3276,ИП глава КФХ Солдатенко Алексей Алексеевич Кавказский район 233200173610,Краснодарский край
2172,3277,"ООО СХП ""Юг"" Староминский район 2350007447",Краснодарский край
2173,3278,"ООО ""Агро-Дон"" Тимашевский район 1657041446",Краснодарский край
2174,3279,"АКХ ""Красная Заря"" Кущёвский район 2340004126",Краснодарский край
2175,3280,"ООО ""АгроТехПомощь.22"" городской округ Барнаул 2222845228",Алтайский край
2176,3282,ИП Гурдисов Борис Александрович Глава К(Ф)Х Кущёвский район 234000335778,Краснодарский край
2177,3283,ИП Топольян Валерий Сергеевич глава К(Ф)Х Приморско-Ахтарский район 234700436997,Краснодарский край
2178,3285,Индивидуальный предприниматель глава К(Ф)Х Буряк Денис Сергеевич Тимашевский район 235300811236,Краснодарский край
2179,3286,"ООО ""СПК ""Родная земля"" Каменский район 6147037378",Ростовская область
2180,3290,ИП Терского Виктора Александровича Деметра NWR Тихорецкий район 23400126266,Краснодарский край
2181,3291,"ООО ""Дарница"" Ленинградский район 2341014159",Краснодарский край
2182,3292,"ООО ""КубРос"" Тимашевский район 2353022926",Краснодарский край
2183,3293,ИП Глава К(Ф)Х Куконосов Павел Васильевич Тимашевский район 235302269185,Краснодарский край
2184,3294,Индивидуальный предприниматель Дзюба Виктор Степанович Кущёвский район 234002080589,Краснодарский край
2185,3295,"ООО ""Крым-Фарминг"" Первомайский район 9106001113",Республика Крым
2186,3296,"ООО ""ДРАЙВ"" Красногвардейский район 9105006373",Республика Крым
2187,3297,"ООО ""Восток""Ленинский РК Ленинский район 9111005829",Республика Крым
2188,3299,ИП Шубкин Анатолий Николаевич Глава К(Ф)Х Кущёвский район 234001361957,Краснодарский край
2189,3302,"ООО ""Фитосовхоз ""Радуга"" Симферопольский район 9109010571",Республика Крым
2190,3303,ИП Лымарь Владимир Владимирович глава К(Ф)Х Тихорецкий район 235400240040,Краснодарский край
2191,3304,"ООО ""КУБАНЬТЕХНОМАРКЕТ"" городской округ Город Краснодар 2311193990",Краснодарский край
2192,3307,ИП Реброва Елена Викторовна глава К(Ф)Х Тихорецкий район 235406918405,Краснодарский край
2193,3308,"ООО агрофирма ""КАЛИТВА"" Чертковский район 6138006486",Ростовская область
2194,3309,КФХ Комаров Сергей Николаевич Тихорецкий район 2354000883,Краснодарский край
2195,3310,"ООО ""Калининское"" Калининский район 2310138490",Краснодарский край
2196,3311,"ООО ""Деметра"" Красногвардейский Красногвардейский район 9105001488",Республика Крым
2197,3312,ИП Кожемякин Сергей Георгиевич глава К(Ф)Х Тихорецкий район 235400269962,Краснодарский край
2198,3314,"ООО ""РОСТ-АЛЬЯНС"" Ленинградский район 2341015177",Краснодарский край
2199,3315,ИП Хальцев Виктор Викторович городской округ Город Краснодар 232300557256,Краснодарский край
2200,3316,ИП Глава К(Ф)Х Арнаутов Федор Иванович Кущёвский район 234003161103,Краснодарский край
2201,3317,ИП Ильясова Дания Равильевна глава К(Ф)Х Тихорецкий район 232103223550,Краснодарский край
2202,3318,"ООО ""ИЛЬИЧ-АГРО КРЫМ"" Джанкойский район 9105010330",Республика Крым
2203,3319,ИП Глава КФХ Бакаев Виктор Иванович Тихорецкий район 235404974669,Краснодарский край
2204,3320,ИП глава К(Ф)Х Плахотя Михаил Николаевич Кущёвский район 234000673826,Краснодарский край
2205,3322,ИП Мухин Анатолий Васильевич глава К(Ф)Х Тихорецкий район 232101772033,Краснодарский край
2206,3323,"Сельскохозяйственное предприятие ""Октябрьское"" Красногвардейский район 9105001047",Республика Крым
2207,3326,ИП глава К(Ф)Х Чернявский Олег Владимирович Кущёвский район 234000337609,Краснодарский край
2208,3327,ИП Рожков Николай Павлович глава К(Ф)Х Тихорецкий район 235400268510,Краснодарский край
2209,3329,"ООО ""Агро-Регион 93"" Калининский район 2333013105",Краснодарский край
2210,3330,Индивидуальный предприниматель Воронин Иван Михайлович  (глава КФХ) Кущёвский район 234002864978,Краснодарский край
2211,3331,"ООО ""Кубанский консервный комбинат"" Калининский район 2308194955",Краснодарский край
2212,3332,ИП Николаенко Алексей Ярославович глава К(Ф)Х Тимашевский район 235300313093,Краснодарский край
2213,3333,"ООО ""ТД ""КУБАНЬТЕХНОПАРК"" городской округ Город Краснодар 2310151363",Краснодарский край
2214,3334,"ООО ""Альтаир-Агро"" Зерноградский район 6111982770",Ростовская область
2215,3337,Тосунов Кириак Исаакович (ИП) Тимашевский 235307825069,Краснодарский край
2216,3338,ИП глава КФХ Шакун Валентина Алексеевна Кущёвский район 234000282170,Краснодарский край
2217,3339,ИП Буряк Сергей Георгиевич Тимашевский 235300811162,Краснодарский край
2218,3340,ИП Глава К(Ф)Х Лыско Александр Стефанович Кущёвский район 234000093416,Краснодарский край
2219,3342,"ООО ""Агросоюз"" Староминский район 2350007648",Краснодарский край
